stn_code,state,location,type,so2,no2,rspm,pm2_5,date,year,month,day,co_gt,nox_gt,no2_gt,o3_gt,so2_gt,pm10,temperature,humidity,pressure,windspeed,winddirection,co_nox_ratio,nox_no2_ratio,temp_humidity_index,airqualityindex,co_ma3,no2_ma3,o3_ma3,dayofweek,season,pm2_5_lag1,pm2_5_lag2,temp_lag1,pm2_5_roll3,pm2_5_roll7
101,4,1,0,1.2522845551820823,0.18111661518016672,-0.35781512901975665,30.0,2015-02-09,2015,2,9,-0.465941086996244,2.0565079102056605,0.9756260596546676,-0.12401329347694945,0.03294489215902254,0.3494181890214664,-0.72436562823843,1.8096068937531855,-0.9200580072377236,0.04139953930116269,0.5765955261082871,-0.8914979686610572,0.20031870569844093,0.10305920508562563,-0.24892500353294325,-0.6748537401599288,0.8785575776301339,-0.2155379626339247,-1.3638865325894063,-1.144577723419874,-0.11956849980160339,-0.39189241726356905,-0.7206985036457424,-0.2925526703647214,-0.31058667862694206
101,4,1,0,1.644148296186757,0.36866340604720316,-0.5171602361776602,32.0,2015-02-12,2015,2,12,1.5453331680590328,-0.7096913052485141,-1.5917075074077565,0.03245903695730317,0.5225300419405188,-0.34387628301574186,-0.33314462674862266,0.08525790686886468,-0.3036781075166021,0.7256294332242609,0.03049339555475212,-0.14136667863064145,-0.27781082149964076,0.12122574947011004,1.4107643419189078,1.8346981498985757,-1.6729259912384757,0.555500763670363,0.49686494926068503,-1.144577723419874,-0.31588341946247867,-0.1287828368227553,-0.7133458811298611,-0.22179336736252575,-0.24827480089205156
101,4,1,0,1.2522845551820823,0.18111661518016672,0.22645026389255613,42.0,2015-02-16,2015,2,16,0.5802595018684751,0.6738079577314773,1.6652605163363146,-1.1286663551945126,-0.03779941984091352,0.7548181419809064,-0.8694739985579784,-0.12414104355472576,-0.3972387501853307,-0.9351878565318928,-0.8101285188367097,-0.4383589163577103,-1.1811533547581388,-0.7476321474813946,0.2878643859516026,1.0353169475801616,1.7072534095210603,-1.076078305768552,-1.3638865325894063,-1.144577723419874,-0.18500680635522848,-0.32611502215336563,-0.3224123517209034,-0.00951545835593907,-0.1651922972455312
101,4,1,0,1.0563526846797449,-0.006430175686869732,0.46546792462941133,38.0,2015-02-19,2015,2,19,0.9363767361612907,1.5809256258326387,1.2427003471205391,0.26629366363295004,-1.259770847494735,1.6210775374355864,-1.5378100518772624,-0.7813386315536363,-1.1153301856935673,-0.824934489500519,0.954481567315398,-0.6333122009066521,3.5701380727713787,-1.4701644639085325,-0.9944530825736455,1.117141262977765,0.9691257810949887,0.5412491822926191,0.49686494926068503,-1.144577723419874,0.46937625918102244,-0.19456023193295874,-0.8583476247473522,0.17917601631658298,-0.09249510655482564
101,4,1,0,1.4482164256844197,0.27489001061368495,-0.22502753972150374,26.0,2015-02-23,2015,2,23,-1.8777389368709112,-1.1297828251766848,0.6364731884448358,-0.5768439252479843,-0.5119996909136557,-0.9755005391058101,-0.27130614026070554,2.3390771789468148,1.4612528346226927,2.1111548554902093,1.153443430721596,0.22544948980688662,0.005181951579761595,0.5534930307340716,-0.9442786053508218,-1.5655125704653468,0.2984497797182995,-0.6060813186338961,-1.3638865325894063,-1.144577723419874,0.20762303296652207,0.4632137191690757,-1.5261925797993583,0.03765741031219169,-0.1651922972455312
101,4,1,0,1.4482164256844197,0.27489001061368495,-0.012567396844299097,31.0,2015-02-26,2015,2,26,1.4613698365954266,1.2539855114799963,0.8979108697089502,-0.13596167743248475,0.7402643222321791,0.06229082719463907,-1.0883171406708843,-0.12516640134191548,1.5698412485951219,0.4046657635551506,-0.14526381095650126,-0.37976502026050113,-0.13856928983546268,-0.2908459266667425,-0.6277262440689755,1.4194774959010903,0.9577010457566,-0.21206756934102797,0.49686494926068503,-1.144577723419874,-0.577636645676979,0.20010413872826194,-0.2606193046095012,-0.22179336736252575,-0.1444216713339006
101,4,1,0,1.2522845551820823,0.08734321974664849,-0.2781425754408049,31.0,2015-03-02,2015,3,2,1.3166002417875342,0.6568002622939878,1.6435257731558386,-0.1488919649073985,-0.37129549473983425,-0.3233725322882748,-0.9568668812076374,-1.4302212223147341,1.7621205646085785,0.2403925358096651,0.9210825113892639,0.04783883375186633,-0.4029532185823277,-1.2701027192097964,0.05615566729234944,1.2380425606523089,1.9767949829706633,-0.18045080857494591,-1.3638865325894063,0.4594351021935631,-0.2504451129088536,-0.5892246025941794,-1.0770299593033956,-0.3868984077009824,-0.1651922972455312
101,4,1,0,1.4482164256844197,0.18111661518016672,-0.46404520045835895,36.0,2015-03-05,2015,3,5,0.883625268825145,-0.5766694194600306,-0.5499971064904686,0.3910989396645077,1.244709809879495,0.7661130073431301,0.2827399340933179,-1.3661432132367073,0.016527757290273715,0.45087541906670137,-1.034587434107966,-0.0043901067611473105,-0.8026983027219933,-0.52658744800588,-1.5095434168146287,0.4155631499373675,-0.690364230659887,0.352170168924175,0.49686494926068503,0.4594351021935631,-0.2504451129088536,-0.2603376270431622,-0.9456762904614912,-0.15103406436033034,-0.10288041951064042
101,4,1,0,1.0563526846797449,0.08734321974664849,-0.09223995042325084,27.0,2015-03-09,2015,3,9,0.7016902049740689,-2.2063463653751905,-1.984087127497914,1.5108146273220053,-0.5162996466031633,1.0180572131163845,-0.5974657191532909,0.7865149018228627,-0.8570790793605951,-0.6225535150194637,0.5524794208280192,1.408542711853104,0.004104592957050722,-0.23333228481487778,0.22480773103390922,0.5898018107779984,-2.0143544798135244,0.9748187506538194,-1.3638865325894063,0.4594351021935631,0.07674641985927189,-0.2603376270431622,0.2930196525977572,-0.24537980169659113,-0.1548069842897159
101,4,1,0,1.4482164256844197,-0.006430175686869732,-0.11879746828290141,32.0,2015-03-12,2015,3,12,-1.3427387464919354,-1.1625865142600325,-1.0262057374013318,0.2884391980289533,-0.3654777435160412,-2.1126966431380505,0.48915987332589417,-0.12681656312930714,-0.4206482874525825,-0.6859608931690137,0.4204456047669319,-0.39429570129996694,1.495396788872799,0.14470811542954864,-0.6059884353542153,-1.6101181197152596,-0.7638920338380539,0.042455560014327605,0.49686494926068503,0.4594351021935631,-0.512198339123354,0.06854934850785503,-0.5865392190350049,-0.22179336736252575,-0.2586601138478666
101,4,1,0,1.644148296186757,0.27489001061368495,0.3857953710504596,36.0,2015-03-16,2015,3,16,-0.5775072083155663,-0.30725674241347606,1.2432197851882236,-1.592035760730767,-0.39603780024998314,0.8905496959961166,-0.35935825496966106,0.8981327535876943,-0.5914678926104371,0.09525111153276195,1.3499415574296163,-0.17801727569654172,-1.2119402976898546,0.5230702492557958,-0.988404414937043,-1.0621246923147187,1.5427711299001705,-1.4759546365687177,-1.3638865325894063,0.4594351021935631,-0.18500680635522848,-0.523447207483976,0.4992879129346862,-0.22179336736252575,-0.27943073975949695
101,4,1,0,1.2522845551820823,0.08734321974664849,0.46546792462941133,43.0,2015-03-19,2015,3,19,0.72736106564237,1.0305828957456658,-0.5560520002547397,0.9974942940117462,0.34155724970527984,0.6474363223235327,1.1225500407841202,-0.584506492270542,-2.429195133222074,0.10971741415771635,-2.3448478684010663,-0.9716277408258658,-0.0660635573329658,0.09178839917496304,-1.4741669810492997,0.5511049600914889,-0.4618595539578078,0.8800650907048111,0.49686494926068503,0.4594351021935631,0.07674641985927189,-0.19456023193295874,-0.3486067179743515,0.1555895819825176,-0.10288041951064042
101,4,1,0,1.4482164256844197,0.27489001061368495,-0.19847002186185317,37.0,2015-03-23,2015,3,23,-0.596391468521271,0.32541875563181794,0.24930803134015883,-1.5674666198369236,-1.1346534093580958,1.6707804367875407,-0.6308207978328045,-0.6663677336350086,-0.33434308520545664,-0.6963800539724458,0.8771750603087746,1.692633957326651,0.3247860071887497,-1.330952071240714,-0.02392323139112693,-0.6233560249375141,0.2110926832438827,-1.221537656401177,-1.3638865325894063,0.4594351021935631,0.5348145657346476,0.06854934850785503,1.1322126606206213,0.2735217536528435,-0.04056854177575016
101,4,1,0,1.2522845551820823,0.08734321974664849,0.2795652996118573,33.0,2015-03-26,2015,3,26,0.4270087028741018,1.1281327427178147,-0.013712841127716067,-0.30141627110187946,1.0411297182367307,-1.0027150298338159,0.16462577848960602,2.110731915255097,-0.22023974019979423,0.5909983902200084,-0.052434007126502445,-1.0354215884116138,0.8462659769284977,1.6980627523705805,-0.03155804768069671,0.19819650142976622,-0.08111338081544507,-0.5224762893361996,0.49686494926068503,0.4594351021935631,0.14218472641289698,0.5289911142792791,-0.6198697881563956,0.20276245065064785,-0.019797915864120066
102,4,1,2,1.2522845551820823,0.18111661518016672,-0.09223995042325084,29.0,2015-01-05,2015,1,5,-0.4446491447010382,-1.628954882502562,-0.019787716803770443,1.421905399036785,-0.5480230265073647,0.2710824819955907,-0.30500335744012175,-1.7289827915285703,0.8668790795770648,1.0835624967671234,0.5761712591293069,1.0432756685723328,-1.2359338930524748,-1.075948864641779,0.5535035443115639,-0.4813093561667443,0.25295983211906825,1.1067190291120201,-1.3638865325894063,-1.144577723419874,-0.38132172601610376,-0.39189241726356905,-0.29429176082489833,-0.41048484203504754,-0.4455957470525382
102,4,1,2,1.4482164256844197,0.18111661518016672,0.17333522817325497,34.0,2015-01-08,2015,1,8,-0.42582915000516364,0.886536083919474,-1.4080599688845814,-0.004412103984542402,0.5812118302467648,1.6873099836490968,-0.2214702595411823,-0.45348712328587076,1.8037071732209304,-1.3862102333568012,-1.4160298149568624,-0.7724752581086053,0.5751782923906175,-0.46356987283305967,-0.569734336018918,-0.6995123798121119,-1.4711799567309696,0.3518938225200025,0.49686494926068503,-1.144577723419874,-0.38132172601610376,-0.39189241726356905,-0.29429176082489833,-0.23358658452955844,-0.26385277032577426
102,4,1,2,1.0563526846797449,-0.006430175686869732,0.3326803353311584,26.0,2015-01-12,2015,1,12,1.7579834125790135,0.053619933760764175,-0.5011227140381969,0.3950254746127059,0.8974139505744987,-1.175286174013025,-0.7246242488473967,-1.1342901803347722,-0.21283153625405382,-0.587715662705637,-0.40340085125992603,-0.29019700764439305,0.7478545993433011,-0.9059455104208979,0.4184509107770654,1.675884112762428,-0.4224512465328031,0.2909775138025151,-1.3638865325894063,-1.144577723419874,-0.054130193247978305,-0.39189241726356905,-0.21082004366314164,-0.363311973366917,-0.3971309532587344
102,4,1,2,1.2522845551820823,0.27489001061368495,-0.22502753972150374,30.0,2015-01-15,2015,1,15,-0.37051379602863577,1.28227789393377,0.15423548374686505,-0.5210469411549925,-0.9873199996539543,0.24589216160918942,-0.323041515827145,0.10511267448685598,-1.387481341528341,0.5902104355199834,-0.1413983851992984,-0.918953639848931,0.03423500771251519,-0.1884072866030508,-1.0667984404634632,-0.8303522690862986,0.48397851793375907,-0.71141227376151,0.49686494926068503,-1.144577723419874,-0.577636645676979,-0.06300544171255185,-0.7136043117024947,-0.3397255390328519,-0.391072854034509
102,4,1,2,1.4482164256844197,0.27489001061368495,0.12022019245395381,33.0,2015-01-19,2015,1,19,0.21921407713528265,1.2358911706903009,-0.4150851612123399,0.2338294837091087,0.4571386568151094,-3.073960833887423,1.7430338032941664,-0.656290741526675,-0.5203630198031095,0.008230851653842897,0.25761342607042065,-0.7969843641271308,0.19294510006392263,0.4543667873674638,2.2112691507962703,0.36956559468667777,-0.3797652573939806,0.36870299460531575,-1.3638865325894063,-1.144577723419874,-0.31588341946247867,-0.5892246025941794,-0.3123166646399368,-0.363311973366917,-0.34381968008555047
102,4,1,2,1.2522845551820823,0.18111661518016672,0.04054763887500206,31.0,2015-01-22,2015,1,22,1.6969064640978544,0.7546422155256668,-0.04383958506069886,0.431046292551619,0.25272212113663867,1.2848949999905719,-1.8761937271802855,0.307118451549394,-1.0631013066023003,1.2303947448992134,-0.3141121674778366,0.2802777546784809,2.184841279721063,-1.4737252492591266,0.838372938113022,1.9409879336555584,0.010587799715622386,0.8599497937416833,0.49686494926068503,-1.144577723419874,-0.11956849980160339,-0.32611502215336563,1.7522404870800392,-0.24537980169659113,-0.3365499610164798
102,4,1,2,1.2522845551820823,-0.006430175686869732,-0.145354986142552,25.0,2015-01-26,2015,1,26,-1.7350620346556642,0.9885188354404182,0.6199757056548282,0.40963208485427904,-0.09093406749064112,0.5722300563104993,0.084410987745497,0.67905653811405,1.1362234596485161,-3.1725457040736744,-0.033823170834725025,-0.7680755250331732,-0.34522562750817143,0.10971733892062095,1.533639510627016,-1.973945305444849,0.5338825944819736,0.5081012066474591,-1.3638865325894063,-1.144577723419874,-0.2504451129088536,-0.1287828368227553,-1.8643276082789888,-0.363311973366917,-0.3936691822734627
102,4,1,2,1.0563526846797449,-0.006430175686869732,0.14677771031360437,31.0,2015-01-29,2015,1,29,-0.11248574524090535,0.021375889436709407,-2.5788507364029774,1.1639081885599862,0.20211573981513217,0.44116908620275047,-0.854210322726906,0.9622074694591293,-0.8804142734904707,0.09812460383010475,1.252904456504725,-0.32460523710132466,0.7692489541046768,-0.4441920029882876,0.3615157227327336,0.05363328468411411,-2.7130676772599873,0.7291578717808029,0.49686494926068503,-1.144577723419874,-0.6430749522306042,-0.2603376270431622,0.09483643982426439,-0.41048484203504754,-0.3728985563618326
102,4,1,2,1.2522845551820823,0.27489001061368495,0.25300778175220673,32.0,2015-02-02,2015,2,2,0.023182117847296572,-1.569136609869863,-0.4346251642296462,-0.3207406895914417,0.9493144999306793,-0.9501634603149065,0.7705785078372525,1.8031185716062121,0.03269337794791139,-0.9359082360482796,-0.42528914649574495,0.7572505169139765,-0.5394082836393095,1.5878616945701736,-0.2859153165262182,0.3240157133782848,-0.4265858060693693,0.1750856351142338,-1.3638865325894063,-1.144577723419874,-0.2504451129088536,-0.6550019977043828,-0.8430951647779944,-0.3868984077009824,-0.3936691822734627
102,4,1,2,1.4482164256844197,0.27489001061368495,-0.06568243256360026,30.0,2015-02-05,2015,2,5,-1.2484106346085473,0.7633494903813015,0.27476405332793535,0.25553507999715197,1.5206842953133914,-0.5935457609791541,-0.7317236574885392,0.21190472934821322,-0.6558512724395336,-1.0381381914409715,0.686858399884796,-0.16570475521323444,0.11113064504831309,-0.33340006949238005,-1.6203016680652271,-1.1252583535717615,0.014875591228134267,0.08675325117715052,0.49686494926068503,-1.144577723419874,-0.18500680635522848,-0.2603376270431622,0.7804997589552817,-0.2689662360306562,-0.3521279304502025
102,4,1,2,1.0563526846797449,0.08734321974664849,0.22645026389255613,36.0,2015-02-09,2015,2,9,-0.465941086996244,2.0565079102056605,0.9756260596546676,-0.12401329347694945,0.03294489215902254,0.3494181890214664,-0.72436562823843,1.8096068937531855,-0.9200580072377236,0.04139953930116269,0.5765955261082871,-0.8914979686610572,0.20031870569844093,0.10305920508562563,-0.24892500353294325,-0.6748537401599288,0.8785575776301339,-0.2155379626339247,-1.3638865325894063,-1.144577723419874,-0.31588341946247867,-0.19456023193295874,-0.7206985036457424,-0.15103406436033034,-0.28981605271531197
102,4,1,2,1.2522845551820823,0.27489001061368495,0.14677771031360437,28.0,2015-02-12,2015,2,12,1.5453331680590328,-0.7096913052485141,-1.5917075074077565,0.03245903695730317,0.5225300419405188,-0.34387628301574186,-0.33314462674862266,0.08525790686886468,-0.3036781075166021,0.7256294332242609,0.03049339555475212,-0.14136667863064145,-0.27781082149964076,0.12122574947011004,1.4107643419189078,1.8346981498985757,-1.6729259912384757,0.555500763670363,0.49686494926068503,-1.144577723419874,0.07674641985927189,-0.32611502215336563,-0.7133458811298611,-0.24537980169659113,-0.34174261749438745
102,4,1,2,1.4482164256844197,0.27489001061368495,0.3857953710504596,37.0,2015-02-16,2015,2,16,0.5802595018684751,0.6738079577314773,1.6652605163363146,-1.1286663551945126,-0.03779941984091352,0.7548181419809064,-0.8694739985579784,-0.12414104355472576,-0.3972387501853307,-0.9351878565318928,-0.8101285188367097,-0.4383589163577103,-1.1811533547581388,-0.7476321474813946,0.2878643859516026,1.0353169475801616,1.7072534095210603,-1.076078305768552,-1.3638865325894063,-1.144577723419874,-0.44676003256972885,0.06854934850785503,-0.3224123517209034,-0.08027476135813472,-0.27943073975949695
102,4,1,2,0.8604208141774075,0.08734321974664849,0.3326803353311584,31.0,2015-02-19,2015,2,19,0.9363767361612907,1.5809256258326387,1.2427003471205391,0.26629366363295004,-1.259770847494735,1.6210775374355864,-1.5378100518772624,-0.7813386315536363,-1.1153301856935673,-0.824934489500519,0.954481567315398,-0.6333122009066521,3.5701380727713787,-1.4701644639085325,-0.9944530825736455,1.117141262977765,0.9691257810949887,0.5412491822926191,0.49686494926068503,-1.144577723419874,0.14218472641289698,-0.4576698123737725,-0.8583476247473522,-0.1982069330284606,-0.21711886202460617
102,4,1,2,1.2522845551820823,0.08734321974664849,0.2795652996118573,26.0,2015-02-23,2015,2,23,-1.8777389368709112,-1.1297828251766848,0.6364731884448358,-0.5768439252479843,-0.5119996909136557,-0.9755005391058101,-0.27130614026070554,2.3390771789468148,1.4612528346226927,2.1111548554902093,1.153443430721596,0.22544948980688662,0.005181951579761595,0.5534930307340716,-0.9442786053508218,-1.5655125704653468,0.2984497797182995,-0.6060813186338961,-1.3638865325894063,-1.144577723419874,-0.2504451129088536,0.1343267436180585,-1.5261925797993583,-0.24537980169659113,-0.26904542680368193
102,4,1,2,1.2522845551820823,0.18111661518016672,0.013990121015351483,29.0,2015-02-26,2015,2,26,1.4613698365954266,1.2539855114799963,0.8979108697089502,-0.13596167743248475,0.7402643222321791,0.06229082719463907,-1.0883171406708843,-0.12516640134191548,1.5698412485951219,0.4046657635551506,-0.14526381095650126,-0.37976502026050113,-0.13856928983546268,-0.2908459266667425,-0.6277262440689755,1.4194774959010903,0.9577010457566,-0.21206756934102797,0.49686494926068503,-1.144577723419874,-0.577636645676979,-0.2603376270431622,-0.2606193046095012,-0.43407127636911264,-0.30020136567112704
102,4,1,2,1.0563526846797449,0.08734321974664849,0.14677771031360437,35.0,2015-03-02,2015,3,2,1.3166002417875342,0.6568002622939878,1.6435257731558386,-0.1488919649073985,-0.37129549473983425,-0.3233725322882748,-0.9568668812076374,-1.4302212223147341,1.7621205646085785,0.2403925358096651,0.9210825113892639,0.04783883375186633,-0.4029532185823277,-1.2701027192097964,0.05615566729234944,1.2380425606523089,1.9767949829706633,-0.18045080857494591,-1.3638865325894063,0.4594351021935631,-0.38132172601610376,-0.5892246025941794,-1.0770299593033956,-0.3397255390328519,-0.24827480089205156
102,4,1,2,1.2522845551820823,0.27489001061368495,0.3326803353311584,32.0,2015-03-05,2015,3,5,0.883625268825145,-0.5766694194600306,-0.5499971064904686,0.3910989396645077,1.244709809879495,0.7661130073431301,0.2827399340933179,-1.3661432132367073,0.016527757290273715,0.45087541906670137,-1.034587434107966,-0.0043901067611473105,-0.8026983027219933,-0.52658744800588,-1.5095434168146287,0.4155631499373675,-0.690364230659887,0.352170168924175,0.49686494926068503,0.4594351021935631,0.01130811330564679,-0.39189241726356905,-0.9456762904614912,-0.1982069330284606,-0.28981605271531197
102,4,1,2,1.4482164256844197,0.18111661518016672,0.09366267459430322,40.0,2015-03-09,2015,3,9,0.7016902049740689,-2.2063463653751905,-1.984087127497914,1.5108146273220053,-0.5162996466031633,1.0180572131163845,-0.5974657191532909,0.7865149018228627,-0.8570790793605951,-0.6225535150194637,0.5524794208280192,1.408542711853104,0.004104592957050722,-0.23333228481487778,0.22480773103390922,0.5898018107779984,-2.0143544798135244,0.9748187506538194,-1.3638865325894063,0.4594351021935631,-0.18500680635522848,0.0027719533976515937,0.2930196525977572,0.06124384464625657,-0.1651922972455312
102,4,1,2,1.2522845551820823,-0.006430175686869732,0.25300778175220673,33.0,2015-03-12,2015,3,12,-1.3427387464919354,-1.1625865142600325,-1.0262057374013318,0.2884391980289533,-0.3654777435160412,-2.1126966431380505,0.48915987332589417,-0.12681656312930714,-0.4206482874525825,-0.6859608931690137,0.4204456047669319,-0.39429570129996694,1.495396788872799,0.14470811542954864,-0.6059884353542153,-1.6101181197152596,-0.7638920338380539,0.042455560014327605,0.49686494926068503,0.4594351021935631,0.33849964607377225,-0.19456023193295874,-0.5865392190350049,0.014070975978126309,-0.20673354906879138
102,4,1,2,1.2522845551820823,0.08734321974664849,0.4123528889101102,35.0,2015-03-16,2015,3,16,-0.5775072083155663,-0.30725674241347606,1.2432197851882236,-1.592035760730767,-0.39603780024998314,0.8905496959961166,-0.35935825496966106,0.8981327535876943,-0.5914678926104371,0.09525111153276195,1.3499415574296163,-0.17801727569654172,-1.2119402976898546,0.5230702492557958,-0.988404414937043,-1.0621246923147187,1.5427711299001705,-1.4759546365687177,-1.3638865325894063,0.4594351021935631,-0.11956849980160339,0.33165892894866883,0.4992879129346862,0.08483027898032194,-0.1651922972455312
102,4,1,2,1.2522845551820823,0.08734321974664849,0.04054763887500206,28.0,2015-03-19,2015,3,19,0.72736106564237,1.0305828957456658,-0.5560520002547397,0.9974942940117462,0.34155724970527984,0.6474363223235327,1.1225500407841202,-0.584506492270542,-2.429195133222074,0.10971741415771635,-2.3448478684010663,-0.9716277408258658,-0.0660635573329658,0.09178839917496304,-1.4741669810492997,0.5511049600914889,-0.4618595539578078,0.8800650907048111,0.49686494926068503,0.4594351021935631,0.01130811330564679,-0.1287828368227553,-0.3486067179743515,-0.1982069330284606,-0.1444216713339006
